,20,락피쉬레인코트,레인코트,"3,040",63,"아주좋음
0.02",8.0,"아주좋음
7.88","아주나쁨
8.75","쇼핑성
95%",https://itemscout.io/keyword?id=78742102
,47,락피쉬우비,레인코트,"1,330",75,"아주좋음
0.06",1.9,"보통
39.47","아주나쁨
36.84","쇼핑성
95%",https://itemscout.io/keyword?id=59560236
,96,유니클로우비,레인코트,"1,390",74,"아주좋음
0.05",10.4,"아주좋음
7.12","아주나쁨
6.73","쇼핑성
95%",https://itemscout.io/keyword?id=6225111
,245,브루클린웍스우비,레인코트,"1,990",77,"아주좋음
0.04",4.1,"좋음
18.78","아주나쁨
17.07","쇼핑성
79%",https://itemscout.io/keyword?id=320721880
,,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,,아쿠아슈즈,아쿠아슈즈,"407,800","1,162,215","좋음
2.85","3,915.0","아주나쁨
296.86","아주좋음
0.24","쇼핑성
84%",https://itemscout.io/keyword?id=4068
,,올리소가죽샌들,스트랩샌들,"5,540",271,"아주좋음
0.05",9.3,"보통
29.14","아주나쁨
7.53","쇼핑성
79%",https://itemscout.io/keyword?id=320275530
,,레몬케이크포장지,포장지,240,76,"아주좋음
0.32",0.5,"아주나쁨
152.00","아주나쁨
140.00","쇼핑성
95%",https://itemscout.io/keyword?id=4086825
,,생코코넛,기타과일,760,200,"아주좋음
0.26",1.0,"아주나쁨
200.00","아주나쁨
70.00","쇼핑성
95%",https://itemscout.io/keyword?id=46871747
,,코코넛,기타과일,"17,870","555,358","나쁨
31.08",63.9,"아주나쁨
8,691.05","나쁨
2.28","쇼핑성
97%",https://itemscout.io/keyword?id=94577
,,라임,기타과일,"33,000","1,000,126","나쁨
30.31",348.4,"아주나쁨
2,870.63","아주좋음
0.33","쇼핑성
77%",https://itemscout.io/keyword?id=1941623
,,썬키스트라임,기타과일,30,289,"보통
9.63",0.0,-,-,"쇼핑성
98%",https://itemscout.io/keyword?id=4830790
,,생라임,기타과일,340,612,"아주좋음
1.80",4.1,"아주나쁨
149.27","아주나쁨
24.39","쇼핑성
92%",https://itemscout.io/keyword?id=4813352
,,생리치,기타과일,800,127,"아주좋음
0.16",12.0,"좋음
10.58","아주나쁨
7.50","쇼핑성
79%",https://itemscout.io/keyword?id=53034405
,,하얀용과,기타과일,40,194,"좋음
4.85",0.0,-,-,"쇼핑성
98%",https://itemscout.io/keyword?id=296009854
,,적용과,기타과일,920,"1,125,071","아주나쁨
1,222.90",4.7,"아주나쁨
239,376.81","아주나쁨
18.30","쇼핑성
77%",https://itemscout.io/keyword?id=63915131
,,백용과,기타과일,410,394,"아주좋음
0.96",0.0,-,-,"쇼핑성
95%",https://itemscout.io/keyword?id=256674693
,,용과,기타과일,"51,520","17,588","아주좋음
0.34",951.6,"좋음
18.48","아주좋음
0.11","쇼핑성
77%",https://itemscout.io/keyword?id=1941711
,,잭푸르트,기타과일,"21,860",621,"아주좋음
0.03",4.0,"아주나쁨
155.25","아주나쁨
17.50","쇼핑성
97%",https://itemscout.io/keyword?id=4197852
,,그린망고,망고,"4,120","16,504","좋음
4.01",40.2,"아주나쁨
410.55","나쁨
2.69","쇼핑성
77%",https://itemscout.io/keyword?id=1941592
,,바나나,바나나,"38,790","1,113,738","나쁨
28.71",375.5,"아주나쁨
2,966.01","아주좋음
0.31","쇼핑성
93%",https://itemscout.io/keyword?id=94196
,,파파야,원피스,"37,960","119,228","좋음
3.14",391.1,"아주나쁨
304.85","좋음
0.59","정보성
72%",https://itemscout.io/keyword?id=4906949
,,감말랭이,감말랭이,"2,940","13,218","좋음
4.50",51.1,"아주나쁨
258.67","나쁨
3.21","쇼핑성
85%",https://itemscout.io/keyword?id=108819
,,감말랑이,클레이,20,72,"좋음
3.60",0.0,-,-,"쇼핑성
85%",https://itemscout.io/keyword?id=5574205
,,단감,감,"2,500","29,413","보통
11.77",33.6,"아주나쁨
875.39","나쁨
3.63","쇼핑성
89%",https://itemscout.io/keyword?id=18613
,,감,감,"14,360","371,268","나쁨
25.85",39.6,"아주나쁨
9,375.45","나쁨
2.93","정보성
75%",https://itemscout.io/keyword?id=418873
,,노브라잠옷,잠옷/홈웨어,"2,150","18,764","보통
8.73",103.8,"아주나쁨
180.77","보통
1.21","정보성
92%",https://itemscout.io/keyword?id=78021650
,,텔레토비,피규어,"15,180","11,618","아주좋음
0.77",0.0,-,-,"정보성
72%",https://itemscout.io/keyword?id=742157
,,마루는강쥐,노트,"95,940",202,"아주좋음
0.00",23.0,"아주좋음
8.78","나쁨
3.04","쇼핑성
98%",https://itemscout.io/keyword?id=327978959
,,갈라팬티,팬티,"5,670","6,526","아주좋음
1.15",504.7,"좋음
12.93","아주좋음
0.22","정보성
89%",https://itemscout.io/keyword?id=1568848
,,누브라,브라,"38,050","9,439","아주좋음
0.25",692.6,"좋음
13.63","아주좋음
0.40","쇼핑성
85%",https://itemscout.io/keyword?id=86826
,,레고랜드우비,레인코트,710,539,"아주좋음
0.76",4.0,"아주나쁨
134.75","아주나쁨
17.50","쇼핑성
95%",https://itemscout.io/keyword?id=315137012
,,에버랜드우비,레인코트,"4,790",949,"아주좋음
0.20",15.8,"나쁨
60.06","아주나쁨
6.20","쇼핑성
96%",https://itemscout.io/keyword?id=43866490
,,청춘교복,유니폼/단체복,"1,580","1,001","아주좋음
0.63",141.4,"아주좋음
7.08","좋음
0.59","쇼핑성
92%",https://itemscout.io/keyword?id=1515498
,,초등학생 스쿨룩,상하세트,140,"9,087","아주나쁨
64.91",1.5,"아주나쁨
6,058.00","아주나쁨
374.67","쇼핑성
98%",https://itemscout.io/keyword?id=276508470
,,뉴진스교복,의상,560,"1,548","좋음
2.76",2.7,"아주나쁨
573.33","아주나쁨
25.93","쇼핑성
98%",https://itemscout.io/keyword?id=328925903
,,곤주름스커트,유니폼/단체복,20,"1,255","아주나쁨
62.75",0.0,-,-,"쇼핑성
96%",https://itemscout.io/keyword?id=359065122
,,초등졸업사진옷,티셔츠,"1,340","1,762","아주좋음
1.31",16.6,"아주나쁨
106.14","아주나쁨
4.22","쇼핑성
98%",https://itemscout.io/keyword?id=58962807
,,아오자이,파티복,"12,010","23,001","아주좋음
1.92",22.7,"아주나쁨
1,013.26","나쁨
3.79","정보성
72%",https://itemscout.io/keyword?id=1567592
,,테리셋업,트레이닝복,"10,990","9,399","아주좋음
0.86",223.5,"나쁨
42.05","아주좋음
0.45","쇼핑성
79%",https://itemscout.io/keyword?id=267909924
,,돌잡이명화,돌잔치소품,"7,260",153,"아주좋음
0.02",12.3,"좋음
12.44","아주나쁨
10.41","쇼핑성
85%",https://itemscout.io/keyword?id=329570
,,폴반전면책장,책장,"1,510",67,"아주좋음
0.04",2.5,"보통
26.80","아주나쁨
28.00","쇼핑성
95%",https://itemscout.io/keyword?id=106861389
,,빤쮸토끼,키홀더,"20,720","1,686","아주좋음
0.08",7.0,"아주나쁨
240.86","아주나쁨
10.00","쇼핑성
96%",https://itemscout.io/keyword?id=338227632
,,우머나아저,장식인형,"11,390",55,"아주좋음
0.00",0.0,-,-,"쇼핑성
96%",https://itemscout.io/keyword?id=107748383
,,몰티즈굿즈,잠옷/홈웨어,"1,160",194,"아주좋음
0.17",1.0,"아주나쁨
194.00","아주나쁨
70.00","쇼핑성
95%",https://itemscout.io/keyword?id=358603728
,,잔디코스터,기타주방데코,700,352,"아주좋음
0.50",0.0,-,-,"쇼핑성
95%",https://itemscout.io/keyword?id=267812689
,,피아노커버,피아노커버,"1,560","117,768","아주나쁨
75.49",74.8,"아주나쁨
1,574.44","아주나쁨
4.47","쇼핑성
97%",https://itemscout.io/keyword?id=101908
,,전자피아노덮개,피아노커버,370,"12,146","나쁨
32.83",2.9,"아주나쁨
4,188.28","아주나쁨
32.41","쇼핑성
98%",https://itemscout.io/keyword?id=7790641
,,디지털피아노덮개,피아노커버,380,"4,996","보통
13.15",3.8,"아주나쁨
1,314.74","아주나쁨
25.26","쇼핑성
98%",https://itemscout.io/keyword?id=2013973
,,디지털피아노커버,피아노커버,390,"8,708","나쁨
22.33",4.0,"아주나쁨
2,177.00","아주나쁨
24.50","쇼핑성
98%",https://itemscout.io/keyword?id=422203
,,메탈 카주,기타교육용악기,30,"2,845","아주나쁨
94.83",0.0,-,-,"쇼핑성
95%",https://itemscout.io/keyword?id=253430210
,,피아노의자커버,피아노커버,"1,090","30,347","나쁨
27.84",32.3,"아주나쁨
939.54","나쁨
3.16","쇼핑성
79%",https://itemscout.io/keyword?id=2014445
,,실외기커버,에어컨커버,"36,790","95,211","좋음
2.59",630.1,"아주나쁨
151.10","아주좋음
0.23","쇼핑성
85%",https://itemscout.io/keyword?id=220326
,,에어컨실외기커버,에어컨커버,"17,540","91,863","좋음
5.24",334.0,"아주나쁨
275.04","좋음
0.57","쇼핑성
92%",https://itemscout.io/keyword?id=101492
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,148,발레리라이크라지퍼브라,브라팬티세트,"2,300",27,"아주좋음
0.01",0.0,-,-,"쇼핑성
79%",https://itemscout.io/keyword?id=377731737
,192,감탄브라패드일체형,브라,"5,560",66,"아주좋음
0.01",143.4,"아주좋음
0.46","좋음
0.57","쇼핑성
79%",https://itemscout.io/keyword?id=285548399
,264,베리쉬브라,브라,"6,010",98,"아주좋음
0.02",168.7,"아주좋음
0.58","아주좋음
0.41","쇼핑성
98%",https://itemscout.io/keyword?id=274779028
,360,잘만브라,브라,"3,260",42,"아주좋음
0.01",59.6,"아주좋음
0.70","보통
1.17","쇼핑성
95%",https://itemscout.io/keyword?id=82102834
,365,감탄브라자세브라,브라,"1,950",11,"아주좋음
0.01",114.8,"아주좋음
0.10","좋음
0.61","쇼핑성
89%",https://itemscout.io/keyword?id=368270165
,371,베리시쿨핏브라,브라,"10,070",72,"아주좋음
0.01",277.8,"아주좋음
0.26","아주좋음
0.30","쇼핑성
84%",https://itemscout.io/keyword?id=278204990
,383,감탄브라후크형,브라,"3,080",12,"아주좋음
0.00",70.8,"아주좋음
0.17","보통
1.21","쇼핑성
89%",https://itemscout.io/keyword?id=352176112
,472,베리시착착브라,기타언더웨어소품,"2,860",16,"아주좋음
0.01",6.5,"아주좋음
2.46","아주나쁨
10.77","쇼핑성
95%",https://itemscout.io/keyword?id=273036871
,148,발레리라이크라지퍼브라,브라팬티세트,"2,300",27,"아주좋음
0.01",0.0,-,-,"쇼핑성
79%",https://itemscout.io/keyword?id=377731737
,192,감탄브라패드일체형,브라,"5,560",66,"아주좋음
0.01",143.4,"아주좋음
0.46","좋음
0.57","쇼핑성
79%",https://itemscout.io/keyword?id=285548399
,264,베리쉬브라,브라,"6,010",98,"아주좋음
0.02",168.7,"아주좋음
0.58","아주좋음
0.41","쇼핑성
98%",https://itemscout.io/keyword?id=274779028
,360,잘만브라,브라,"3,260",42,"아주좋음
0.01",59.6,"아주좋음
0.70","보통
1.17","쇼핑성
95%",https://itemscout.io/keyword?id=82102834
,365,감탄브라자세브라,브라,"1,950",11,"아주좋음
0.01",114.8,"아주좋음
0.10","좋음
0.61","쇼핑성
89%",https://itemscout.io/keyword?id=368270165
,371,베리시쿨핏브라,브라,"10,070",72,"아주좋음
0.01",277.8,"아주좋음
0.26","아주좋음
0.30","쇼핑성
84%",https://itemscout.io/keyword?id=278204990
,383,감탄브라후크형,브라,"3,080",12,"아주좋음
0.00",70.8,"아주좋음
0.17","보통
1.21","쇼핑성
89%",https://itemscout.io/keyword?id=352176112
,472,베리시착착브라,기타언더웨어소품,"2,860",16,"아주좋음
0.01",6.5,"아주좋음
2.46","아주나쁨
10.77","쇼핑성
95%",https://itemscout.io/keyword?id=273036871
,73,그로우뮤즈,양말,"5,500",43,"아주좋음
0.01",203.3,"아주좋음
0.21","아주좋음
0.45","쇼핑성
95%",https://itemscout.io/keyword?id=95486191
,109,미나홈트,덧신,"1,880",25,"아주좋음
0.01",5.6,"아주좋음
4.46","아주나쁨
15.71","쇼핑성
92%",https://itemscout.io/keyword?id=8145834
,175,도넛바이닐샵,중목/장목양말,"1,870",93,"아주좋음
0.05",3.0,"보통
31.00","아주나쁨
23.33","쇼핑성
98%",https://itemscout.io/keyword?id=303568443
,359,칼로리삭스,양말,"3,090",23,"아주좋음
0.01",193.6,"아주좋음
0.12","아주좋음
0.36","쇼핑성
79%",https://itemscout.io/keyword?id=371236759
,73,그로우뮤즈,양말,"5,500",43,"아주좋음
0.01",203.3,"아주좋음
0.21","아주좋음
0.45","쇼핑성
95%",https://itemscout.io/keyword?id=95486191
,109,미나홈트,덧신,"1,880",25,"아주좋음
0.01",5.6,"아주좋음
4.46","아주나쁨
15.71","쇼핑성
92%",https://itemscout.io/keyword?id=8145834
,175,도넛바이닐샵,중목/장목양말,"1,870",93,"아주좋음
0.05",3.0,"보통
31.00","아주나쁨
23.33","쇼핑성
98%",https://itemscout.io/keyword?id=303568443
,359,칼로리삭스,양말,"3,090",23,"아주좋음
0.01",193.6,"아주좋음
0.12","아주좋음
0.36","쇼핑성
79%",https://itemscout.io/keyword?id=371236759
,139,그로우뮤즈,양말,"5,500",43,"아주좋음
0.01",203.3,"아주좋음
0.21","아주좋음
0.45","쇼핑성
95%",https://itemscout.io/keyword?id=95486191
,202,미나홈트,덧신,"1,880",25,"아주좋음
0.01",5.6,"아주좋음
4.46","아주나쁨
15.71","쇼핑성
92%",https://itemscout.io/keyword?id=8145834
,342,도넛바이닐샵,중목/장목양말,"1,870",93,"아주좋음
0.05",3.0,"보통
31.00","아주나쁨
23.33","쇼핑성
98%",https://itemscout.io/keyword?id=303568443
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,51,lbl시어서커원피스,원피스,"1,550",38,"아주좋음
0.02",4.2,"아주좋음
9.05","아주나쁨
16.67","쇼핑성
92%",https://itemscout.io/keyword?id=313061188
,439,아보아보투피스,코디세트,"1,270",70,"아주좋음
0.06",2.3,"보통
30.43","아주나쁨
30.43","쇼핑성
98%",https://itemscout.io/keyword?id=92643476
,103,ap2wb560,블라우스/셔츠,"2,750",17,"아주좋음
0.01",13.4,"아주좋음
1.27","아주나쁨
5.22","쇼핑성
95%",https://itemscout.io/keyword?id=378022773
,302,제이로랑모달티블라우스,블라우스/셔츠,"1,810",50,"아주좋음
0.03",10.3,"아주좋음
4.85","아주나쁨
6.80","쇼핑성
95%",https://itemscout.io/keyword?id=378581241
,385,twwbln62090,블라우스/셔츠,"1,300",75,"아주좋음
0.06",0.0,-,-,"쇼핑성
92%",https://itemscout.io/keyword?id=369799138
,490,더엣지티블라우스,블라우스/셔츠,"1,150",58,"아주좋음
0.05",4.4,"좋음
13.18","아주나쁨
55.91","쇼핑성
95%",https://itemscout.io/keyword?id=262011549
